,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
2083,1079697061975597057,1079697061975597057,2018-12-31,ianjpalmer,"Dear 2018, you were the most horrific year I've ever had, I'm glad you're now coming to an end.   ","['mentalhealth', 'anxiety', 'suicideawareness']","Dear 2018, you were the most horrific year I've ever had, I'm glad you're now coming to an end. #mentalhealth #anxiety #SuicideAwareness",1
2084,1079695397881372672,1079695397881372672,2018-12-31,saveoursparrows,"I’m very sad about what’s happening in the Nature Arena. You will see my tweets reflect that. If I have come across direct,please don’t take personal. My   can’t cope with ongoing destruction of our British Countryside &amp; now our 40 🆘 Species ⚔️🐥⚔️ 🔙🔜💜  https://t.co/8fl6xbuI3K","['ptsd', 'anxiety', 'wildbirds']","I’m very sad about what’s happening in the Nature Arena. You will see my tweets reflect that. If I have come across direct,please don’t take personal. My #PTSD #Anxiety can’t cope with ongoing destruction of our British Countryside &amp; now our 40 #WildBirds🆘 Species ⚔️🐥⚔️ 🔙🔜💜  https://t.co/8fl6xbuI3K",1
2085,1079695006254936065,1079695006254936065,2018-12-31,brighterdays17,Sometimes when days don't work out how you needed them too it's easy to get stressed.Songs are a good way to distract yourself       https://t.co/0XF9f9Pjuf,"['mentalhealthmatters', 'anxiety', 'mondaymood', 'newyearseve']",Sometimes when days don't work out how you needed them too it's easy to get stressed.Songs are a good way to distract yourself  #MentalHealthMatters #anxiety #mondaymood #NewYearsEve  https://t.co/0XF9f9Pjuf,1
2086,1079694103514959872,1079694103514959872,2018-12-31,rezen_balance,"We all have unimaginable (some say crazy as lack magic) thoughts. The more creative the mind the more unimaginable the thoughts.  Remember thought is not a plan until we choose it to be.  So go on, enjoy your magical thoughts and let them flow and past    ","['anxiety', 'thoughts', 'help']","We all have unimaginable (some say crazy as lack magic) thoughts. The more creative the mind the more unimaginable the thoughts.  Remember thought is not a plan until we choose it to be.  So go on, enjoy your magical thoughts and let them flow and past  #anxiety #thoughts #help",1
2087,1079693713436233729,1079693713436233729,2018-12-31,treasure_map, Out of suffering have emerged the strongest souls; the most massive characters are seared with scars - Kahlil Gibran  ,"['quote', 'anxiety', 'life']",#quote Out of suffering have emerged the strongest souls; the most massive characters are seared with scars - Kahlil Gibran #anxiety #life,1
2088,1079690815050526721,1079690815050526721,2018-12-31,godatesco, Anxiety: How to Move Past It and Be Happy  https://t.co/kXSClFp5ad  ,"['attachment', 'anxiety', 'relationshippitfalls']",#Attachment Anxiety: How to Move Past It and Be Happy  https://t.co/kXSClFp5ad #anxiety #relationshippitfalls,1
2089,1079689448663609344,1079689448663609344,2018-12-31,superspicynova,2018 was a shitty year but 2019 is scary cuz what if it's shittier??? ,['anxiety'],2018 was a shitty year but 2019 is scary cuz what if it's shittier??? #anxiety,1
2090,1079688890171109376,1079688890171109376,2018-12-31,victorygal10,So many home fireworks going off already and it’s not even midnight i feel sorry for all the puppy dogs tonight 🐾   ,"['anxiety', 'fireworks', 'keepthemclose']",So many home fireworks going off already and it’s not even midnight i feel sorry for all the puppy dogs tonight 🐾 #Anxiety #fireworks #keepthemclose,1
2091,1079685965763858438,1079685965763858438,2018-12-31,lowchronicles,Anyone else’s  go sky high with the thought of a new year?,['anxiety'],Anyone else’s #anxiety go sky high with the thought of a new year?,1
2092,1079683277684846593,1079683277684846593,2018-12-31,joshpnamm,Feeling Stuck or Anxious? Change Your Story to Move Forward | Psychology Today  https://t.co/zI5T4eQmes     ,"['advice', 'anxiety', 'psychology', 'selfhelp', 'selftalk']",Feeling Stuck or Anxious? Change Your Story to Move Forward | Psychology Today  https://t.co/zI5T4eQmes #advice #anxiety #psychology #selfhelp #selftalk,1
2093,1079682809529286656,1079682809529286656,2018-12-31,bowditchfit,      https://t.co/2THgq2Qokj,"['anxiety', 'anxious', 'panicattack', 'therapy', 'theenergyofanxiety']",#anxiety #anxious #panicattack #therapy #theenergyofanxiety  https://t.co/2THgq2Qokj,1
2094,1079681155060912129,1079681155060912129,2018-12-31,vaishnavaseva,     निर्भय होने का उपाय - जो व्यक्ति निर्भय होना चाहता है उसे अपने आप को ज्ञान की अग्नि से युक्त होना चाहिए ..  Gauranga Dasa is a  https://t.co/WapMlxgrCt graduate from IIT Bombay and is serving in...  https://t.co/NziMH1yelE,"['fearless', 'anxiety', 'gaurangadas']",#fearless #anxiety #gaurangadas   निर्भय होने का उपाय - जो व्यक्ति निर्भय होना चाहता है उसे अपने आप को ज्ञान की अग्नि से युक्त होना चाहिए ..  Gauranga Dasa is a  https://t.co/WapMlxgrCt graduate from IIT Bombay and is serving in...  https://t.co/NziMH1yelE,1
2095,1079680283115425792,1079680283115425792,2018-12-31,vaishnavaseva,"    Fear is the great mind number. This emotion, more often than not, is the greatest obstacle ..  Gauranga Dasa is a  https://t.co/WapMlxgrCt graduate from IIT Bombay and is serving in various capacities at national and...  https://t.co/3P98zfr9Er","['fear', 'anxiety']","#fear #anxiety   Fear is the great mind number. This emotion, more often than not, is the greatest obstacle ..  Gauranga Dasa is a  https://t.co/WapMlxgrCt graduate from IIT Bombay and is serving in various capacities at national and...  https://t.co/3P98zfr9Er",1
2096,1079678775980425216,1079678775980425216,2018-12-31,focus5_bbo,"If you're already worried about the return to school, here's some great advice from YoungMinds​ about helping young people with  and    https://t.co/70dhayS1sY","['anxiety', 'schoolrefusal']","If you're already worried about the return to school, here's some great advice from YoungMinds​ about helping young people with #anxiety and #schoolrefusal   https://t.co/70dhayS1sY",1
2097,1079678304645509120,1079678304645509120,2018-12-31,rachelkellynet,"  Day 11. Small talk can be a source of .   For some, parties gatherings take place now &amp; tension can be rife. Conversation is a two-way street. If you feel uncomfortable, listen to your gut &amp; politely move on.   https://t.co/3ZLdkOdrW9  https://t.co/XGpf4e1NXg","['12daysoftakingcare', 'anxiety']","#12DaysofTakingCare  Day 11. Small talk can be a source of #anxiety.   For some, parties gatherings take place now &amp; tension can be rife. Conversation is a two-way street. If you feel uncomfortable, listen to your gut &amp; politely move on.   https://t.co/3ZLdkOdrW9  https://t.co/XGpf4e1NXg",1
2098,1079677319357386753,1079677319357386753,2018-12-31,glimpsetheking,Stop Feeling Anxiety &amp; Worry. This is how:  https://t.co/ZgJH9uk88q       https://t.co/fQz7WDuhNz,"['anxiety', 'anxious', 'worry', 'healing', 'growth']",Stop Feeling Anxiety &amp; Worry. This is how:  https://t.co/ZgJH9uk88q #anxiety #anxious #worry #healing #growth  https://t.co/fQz7WDuhNz,1
2099,1079673759919980549,1079673759919980549,2018-12-31,ronnantristan,My last video for 2018.     https://t.co/1v6VY1iM1D,"['happynewyear', 'anxiety', 'mentalhealth']",My last video for 2018. #HappyNewYear #Anxiety #MentalHealth  https://t.co/1v6VY1iM1D,1
2100,1079673262395797504,1079673262395797504,2018-12-31,julienotices,Tuning in to our internal landscape can help reduce  for other people too.   ,"['anxiety', 'feldenkrais']",Tuning in to our internal landscape can help reduce #anxiety for other people too.   #feldenkrais,1
2101,1079671936244989952,1079671936244989952,2018-12-31,bobdibuono,Anxiety must have a key to my house because it shows up every night around 3am.   ,"['insomnia', 'anxiety', 'health']",Anxiety must have a key to my house because it shows up every night around 3am. #insomnia #anxiety #health,1
2102,1079670622429605888,1079481613178810368,2018-12-31,nrmentalhealth,"@SheilaMTinkham @KarenUnrue @unpackedsparkle @BipolarBattle @drjoyce_knudsen @gary_hensel @Havenlust @AnneCooke14 @CoProNorfolk @Chaos2Cured @BethFratesMD Nor just bullies but avoid people who make you feel bad. Sometimes it's difficult to acknoweldge that some people are toxic to our , especially family,buf if you're made to feel stupid or there's a repeated triggering of   . end relationship","['mentalhealth', 'anxiety', 'depresion', 'bipolar']","@SheilaMTinkham @KarenUnrue @unpackedsparkle @BipolarBattle @drjoyce_knudsen @gary_hensel @Havenlust @AnneCooke14 @CoProNorfolk @Chaos2Cured @BethFratesMD Nor just bullies but avoid people who make you feel bad. Sometimes it's difficult to acknoweldge that some people are toxic to our #mentalhealth, especially family,buf if you're made to feel stupid or there's a repeated triggering of #anxiety #depresion #bipolar. end relationship",1
2103,1079665562542850049,1079665562542850049,2018-12-31,blindseyeview,    Can’t access anything that requires making or answering the phone because I have a panic attack hyperventilate and then faint,"['anxiety', 'autism', 'blind']",#Anxiety #Autism #Blind  Can’t access anything that requires making or answering the phone because I have a panic attack hyperventilate and then faint,1
2104,1079664658485776384,1079664658485776384,2018-12-31,ellawilliamsco,Autistic people listen to their hearts to test anti-anxiety therapy | Society | The Guardian This seems sensible     https://t.co/6RGqiBoZBl,"['autism', 'anxiety', 'empathy']",Autistic people listen to their hearts to test anti-anxiety therapy | Society | The Guardian This seems sensible #autism #anxiety #empathy  https://t.co/6RGqiBoZBl,1
2105,1079663544508055557,1079663544508055557,2018-12-31,calmreminder,4 AM Reminder: You are ok. You are safe. Don't panic.   ,"['anxiety', 'calm', 'panic']",4 AM Reminder: You are ok. You are safe. Don't panic. #anxiety #calm #panic,1
2106,1079663418506969088,1079663418506969088,2018-12-31,mentalstigmas,For those having fireworks this evening to celebrate the beginning of a new year please be mindful of those whom have PTSD or anxiety and are startled by loud noises as well as all the animals.   ,"['ptsd', 'anxiety', 'fireworks']",For those having fireworks this evening to celebrate the beginning of a new year please be mindful of those whom have PTSD or anxiety and are startled by loud noises as well as all the animals. #PTSD #Anxiety #Fireworks,1
2107,1079661775182807041,1079661775182807041,2018-12-31,thethirdeyedoc,"""Of course it’s going to feel weird, or even ridiculous.""  https://t.co/VFK19XjVTQ     https://t.co/i8fldOq8wi","['burnout', 'anxiety', 'mindfulness']","""Of course it’s going to feel weird, or even ridiculous.""  https://t.co/VFK19XjVTQ #Burnout #Anxiety #Mindfulness  https://t.co/i8fldOq8wi",1
2108,1079659604517273600,1079659604517273600,2018-12-31,youcancallmep,This is what I looked like when I was trying really hard not to sneeze during mass in grade school because   https://t.co/72EGFIUeBu,['anxiety'],This is what I looked like when I was trying really hard not to sneeze during mass in grade school because #anxiety  https://t.co/72EGFIUeBu,1
2109,1079655285608701953,1079655285608701953,2018-12-31,mixedmediabyjen,"It’s so hard for me to meditate, to still my mind long enough to relax. The few times I’ve made an effort to do this have been amazing. Why do I fight it so much? .  …  https://t.co/GlDivSz1mI","['meditation', 'anxiety']","It’s so hard for me to meditate, to still my mind long enough to relax. The few times I’ve made an effort to do this have been amazing. Why do I fight it so much? . #meditation #anxiety…  https://t.co/GlDivSz1mI",1
2110,1079655254176739328,1079655254176739328,2018-12-31,simondavidcoope,"Looking at things from a different viewpoint is key to dealing with anxiety in alot of cases. Our brains imagine a picture or outcome that may not be possible, real or relivant.(Turn the picture upside down)     https://t.co/RgJWzUnUYB","['bpd', 'anxiety', 'mentalhealth']","Looking at things from a different viewpoint is key to dealing with anxiety in alot of cases. Our brains imagine a picture or outcome that may not be possible, real or relivant.(Turn the picture upside down) #BPD #anxiety #mentalhealth  https://t.co/RgJWzUnUYB",1
2111,1079653706256302080,1079653706256302080,2018-12-31,sharonholistic,My mission for 2019 is to help even more people to get out of feeling overwhelmed and to help them manage and reduce their stress and anxiety levels. Click here to find out more   https://t.co/0rxTN32rMx     https://t.co/RiW3sLuocq,"['stress', 'anxiety', 'itsgoodtotalk']",My mission for 2019 is to help even more people to get out of feeling overwhelmed and to help them manage and reduce their stress and anxiety levels. Click here to find out more   https://t.co/0rxTN32rMx #stress #anxiety #itsgoodtotalk  https://t.co/RiW3sLuocq,1
